store_id,store_name,genre,rate,review_cnt,store_url,address,latitude,longitude,business_hours,reserve,dinner_budget,lunch_budget,opened
17001642,香むぎ,うどん,3.39,119,https://tabelog.com/ishikawa/A1701/A170101/17001642/,石川県/金沢市/高柳町/2字15-1/マンションＫ’ｓ　１Ｆ,36.59459833055116,136.66355957100163,月・火・水・木・金/11:00 - 14:00/土・日・祝日/11:00 - 14:30 ■ 定休日/不定休,予約不可,"￥1,000～￥1,999","￥1,000～￥1,999",2007年10月15日
17006916,麺屋 雄,ラーメン、つけ麺,3.21,66,https://tabelog.com/ishikawa/A1701/A170101/17006916/,石川県/金沢市/高柳町/2-9-1,36.59355797714838,136.66343478577488,11:30 - 23:30,予約不可,～￥999,～￥999,
17006848,エミマグ,居酒屋、肉料理、日本料理,3.14,22,https://tabelog.com/ishikawa/A1701/A170101/17006848/,石川県/金沢市/高柳町/三字6-1,36.59508346714713,136.66253048579097,火・水・木・金・土・日/18:00 - 00:00/L.O. 23:30/月/定休日 ■ 定休日/他不定休あり,予約可,"￥4,000～￥4,999",-,2011年4月25日
17013843,麺屋 飛花,ラーメン,3.08,19,https://tabelog.com/ishikawa/A1701/A170101/17013843/,石川県/金沢市/高柳町/ニ61-1/e-town金沢,36.59275403324306,136.6616026936008,火・水・木・金・土/11:00 - 15:00/L.O. 14:30/17:30 - 21:00/L.O. 20:30/日/11:00 - 15:00/L.O. 14:30/月/定休日,予約不可,-,～￥999,2023年2月17日
17014318,でんでん,おでん,3.07,6,https://tabelog.com/ishikawa/A1701/A170101/17014318/,石川県/金沢市/高柳町/2-13-1/アベニューヒルズK K1C,36.59434305621368,136.66334831220743,月・火・木・金・土・日/11:00 - 15:00/L.O. 料理14:00/17:30 - 23:00/L.O. 料理21:30/水/定休日,予約可,-,-,2023年12月8日
17006852,ベーカリー＆カフェ メープルハウス,パン、洋食、オーガニック,3.06,49,https://tabelog.com/ishikawa/A1701/A170101/17006852/,石川県/金沢市/高柳町/二字56-2,36.59313799714807,136.6616274957719,07:30 - 18:00,予約可,-,～￥999,2011年4月23日
17004040,カレーのチャンピオン 高柳店,カレー,3.06,40,https://tabelog.com/ishikawa/A1701/A170101/17004040/,石川県/金沢市/高柳町/2-15-1,36.59446243714786,136.6635913457839,火・水・木・金・土・日・祝日・祝前日/11:00 - 21:00/月/定休日 ■ 定休日/月曜日（祝日の場合翌日休業）,予約不可,～￥999,～￥999,
17015381,NaluGe 金沢,ジェラート・アイスクリーム,3.06,7,https://tabelog.com/ishikawa/A1701/A170101/17015381/,石川県/金沢市/高柳町/2-15-1,36.59454979022229,136.66359507543868,月・火・木・金・土・日/11:30 - 19:00/水/定休日 定休日▶︎水曜日・第2〃4木曜日/営業時間▶11:30時 ～ 19:00時,,-,-,2025年8月1日
17007130,大阪王将 金沢高柳店 ,餃子、中華料理,3.05,41,https://tabelog.com/ishikawa/A1701/A170101/17007130/,石川県/金沢市/高柳町/二字80-3,36.592611397148,136.66036964576747,11:00 - 23:00,予約可,～￥999,～￥999,2011年
17009098,三代目 清右エ門,ホルモン、焼肉、もつ鍋,3.05,9,https://tabelog.com/ishikawa/A1701/A170101/17009098/,石川県/金沢市/高柳町/2-13-1,36.59420243634267,136.66363289461947,火・水・木・金・土・日/17:00 - 23:00/L.O. 22:30/月/定休日 ■ 定休日/月曜日(祝日の場合は翌火曜日),予約可,"￥3,000～￥3,999",-,2014年7月17日
17006755,コメダ珈琲店 金沢高柳店,喫茶店,3.04,39,https://tabelog.com/ishikawa/A1701/A170101/17006755/,石川県/金沢市/高柳町/ニ32,36.59246406714889,136.66285313576424,07:00 - 23:00,予約可,～￥999,～￥999,2011年2月28日
17001340,秋吉 高柳店,焼き鳥、串揚げ、居酒屋,3.04,30,https://tabelog.com/ishikawa/A1701/A170101/17001340/,石川県/金沢市/高柳町/一字88-1,36.592000207148274,136.65999778576156,■ 営業時間/[平日]/17:00～23:00/[日・祝]/16:30～23:00/■ 定休日/木曜日,予約不可,"￥2,000～￥2,999",-,
17007131,めん房本陣  高柳店,うどん,3.04,28,https://tabelog.com/ishikawa/A1701/A170101/17007131/,石川県/金沢市/高柳町/一字88-1,36.5916695489499,136.66008342809138,月・火・水・木・金/11:00 - 15:30/L.O. 15:00/16:00 - 20:00/L.O. 19:30/土・日/11:00 - 20:00/L.O. 19:30 ■ 定休日/1月1日,予約可,"￥1,000～￥1,999",～￥999,2011年
17006279,餃子の王将 金沢高柳店,中華料理、餃子,3.03,24,https://tabelog.com/ishikawa/A1701/A170101/17006279/,石川県/金沢市/高柳町/五12,36.59154617714979,136.66385779575427,11:00 - 22:00/L.O. 21:30,予約可,"￥1,000～￥1,999",～￥999,2010年5月14日
17011222,からやま ムサシ金沢店,からあげ、鳥料理、食堂,3.02,18,https://tabelog.com/ishikawa/A1701/A170101/17011222/,石川県/金沢市/高柳町/1-1-1,36.59131350714967,136.6630075157525,10:00 - 22:00/L.O. 21:30,予約不可,～￥999,-,2018年6月22日
17013948,焼肉あきない 高柳店,焼肉,3.02,1,https://tabelog.com/ishikawa/A1701/A170101/17013948/,石川県/金沢市/高柳町/2-19-1,36.594644697481584,136.6625801630198,月・火・水・木・金/11:00 - 15:00/L.O. 14:30/17:00 - 23:00/L.O. 22:30/土・日・祝日/11:00 - 23:00/L.O. 22:30,予約可,"￥4,000～￥4,999","￥1,000～￥1,999",2023年4月18日
17000719,すたみな太郎 金沢店,ビュッフェ、焼肉、寿司,3.01,22,https://tabelog.com/ishikawa/A1701/A170101/17000719/,石川県/金沢市/高柳町/3-54,36.59715716281739,136.66099726337583,月・火・水・木・金/11:30 - 15:30/17:00 - 22:00/土・日・祝日/11:30 - 16:30/16:30 - 22:00 ■ 平日/ランチ>11:30~15:30 (入店受付 14:30迄)/ディナー>17:00~22:00 (入店受付 21:00迄)/■ 土日祝/ランチ>11:30~16:30 (入店受付 15:30迄)/ディナー>16:30~22:00 (入店受付 21:00迄)/※ご入店は閉店60分前迄可/※閉店時間より120分前以降にご入店の場合はご利用時間が短くなります。/■ 定休日/無休,予約可,"￥3,000～￥3,999","￥2,000～￥2,999",
17008485,ミスタードーナツ アルビス高柳ショップ,ドーナツ,3.01,8,https://tabelog.com/ishikawa/A1701/A170101/17008485/,石川県/金沢市/高柳町/2-63-1/アルビス高柳店 1F,36.59190756714871,136.6611622057598,月・火・水・木・金/10:00 - 20:00/土・日/09:00 - 20:00 ■ 定休日/無休(アルビス高柳店に準ずる),予約不可,-,-,
17007958,ユナイテッドシネマ金沢 売店,カフェ、ジェラート・アイスクリーム、その他,3.01,6,https://tabelog.com/ishikawa/A1701/A170101/17007958/,石川県/金沢市/高柳町/1-70-1/ユナイテッドシネマ金沢 1F,36.58964813634399,136.65870039457695,,予約不可,-,-,
17007105,ささら屋 金沢高柳店,和菓子,3.01,4,https://tabelog.com/ishikawa/A1701/A170101/17007105/,石川県/金沢市/高柳町/二字60-1/イータウン金沢内,36.592960267148186,136.6616264757701,09:00 - 19:00 ■ 定休日/元日,,-,-,
17012264,albis 高柳店,コンビニ・スーパー,3.01,3,https://tabelog.com/ishikawa/A1701/A170101/17012264/,石川県/金沢市/高柳町/二字63-1,36.59212025714865,136.6613966857618,月・火・水・木・金/10:00 - 22:00/土・日・祝日/09:00 - 22:00,予約不可,～￥999,～￥999,
17006859,不二家 東金沢マックスバリュ店,ケーキ,3.01,2,https://tabelog.com/ishikawa/A1701/A170101/17006859/,石川県/金沢市/高柳町/13-1-1/マックスバリュ東金沢駅前店内,36.59174219715149,136.66957824575223,09:00 - 21:00,,-,-,
17014639,菓匠将満 金沢高柳店,大福,3.0,8,https://tabelog.com/ishikawa/A1701/A170101/17014639/,石川県/金沢市/高柳町/一字44-12,36.591004967149,136.6602792957513,10:00 - 17:00,予約不可,-,～￥999,2024年6月1日
17013293,芝寿し マックスバリュ東金沢駅前店,弁当、おにぎり、和菓子,3.0,1,https://tabelog.com/ishikawa/A1701/A170101/17013293/,石川県/金沢市/高柳町/十三字1-1/マックスバリュ東金沢駅前店,36.59202499715141,136.6699113957549,10:00 - 20:00 ■ 定休日/マックスバリュ東金沢駅前店に準ずる,予約可,～￥999,～￥999,
17005925,萬せい,居酒屋,3.0,1,https://tabelog.com/ishikawa/A1701/A170101/17005925/,石川県/金沢市/高柳町/2-13-1,36.59423612771658,136.66342828485838,,,-,-,
17009954,プティエスカルゴ,シーフード、バー,0.0, - ,https://tabelog.com/ishikawa/A1701/A170101/17009954/,石川県/金沢市/高柳町/5-50-6,36.59182443634481,136.6656122945941,■ 営業時間/以前、登録させて頂いていた店舗から、私自身変わりました。/■ 定休日/未定,予約可,"￥3,000～￥3,999",-,2015年11月17日
17008138,金沢大学附属病院 レストラン,レストラン,3.04,11,https://tabelog.com/ishikawa/A1701/A170101/17008138/,石川県/金沢市/宝町/13-1/金沢大学附属病院 1F,36.55740003636908,136.67319169424107,月・火・水・木・金/11:00 - 20:00/土・日・祝日/11:00 - 15:00 ■ 定休日/不定休,,-,～￥999,
17010712,タリーズコーヒー 金沢大学病院店,カフェ,3.0,8,https://tabelog.com/ishikawa/A1701/A170101/17010712/,石川県/金沢市/宝町/13-1/金沢大学病院内,36.55702283717476,136.67338189539882,月・火・水・木・金/07:30 - 20:00/土・日・祝日/08:30 - 17:00,予約不可,-,-,
17012448,医学食堂 メディール,学生食堂,4.69, - ,https://tabelog.com/ishikawa/A1701/A170101/17012448/,石川県/金沢市/宝町/13-1/金沢大学 宝町キャンパス 福利施設 1F,36.55479830933244,136.67398702374527,月・火・水・木・金/11:00 - 13:30/土/11:00 - 13:00/日/定休日,予約不可,-,～￥999,
17006609,蕎香,そば、天ぷら,3.4,90,https://tabelog.com/ishikawa/A1701/A170101/17006609/,石川県/金沢市/田上/さくら2-47,36.54260093638381,136.68993329407985,月・水・木・金/11:30 - 14:30/土・日・祝日/11:30 - 14:30/17:30 - 20:30/火/定休日 ■ 営業時間/お蕎麦が無くなり次第終了/■ 定休日/月一不定休,予約不可,"￥1,000～￥1,999","￥1,000～￥1,999",2010年12月15日
